Object	x	y
"292"	13.8395570056528	15.4961936225036
"293"	13.7023291288524	14.1320380242104
"294"	13.3718355493105	14.8884499517041
"295"	12.3835731708842	15.1994735110736
"296"	12.8428284795702	13.3545315727225
"297"	11.5145286634454	15.785991505503
"298"	13.6277114754511	14.8470703890675
"299"	12.7298298513806	13.4369882732399
"300"	13.4185705525984	13.930315059372
"301"	20.884928171048	19.2387443271177
"302"	21.8857816278429	18.2318962062923
"303"	21.105378627834	17.6855621191012
"304"	21.3459110949484	19.4997037042092
"305"	23.1787162815378	18.0695743692982
"306"	22.9515165107298	19.33403372
"307"	22.1079103472867	18.1822349720304
"308"	23.5857873897613	17.9039237118726
"309"	22.8261007023866	17.1494675609462
"310"	21.0945732039763	18.2694721116438
"311"	21.6186040127121	15.7410009982366
"312"	20.7830190737432	19.1788204886598
"313"	22.518868252435	18.9020909234075
"314"	22.5416690792114	18.6267246622646
"315"	22.1300973141049	18.2509509693422
"316"	21.7505789729577	18.552648907462
"317"	22.9598762685232	18.9507542535823
"318"	20.7284041470807	17.2855142465052
"319"	21.4357518297685	19.8917055526495
"320"	22.2831533025821	19.3953173166713
"321"	21.4595585585411	18.113389734649
"322"	22.761532246986	18.3749699641738
"323"	22.1185467752025	19.464506454806
"324"	22.0905947571654	16.7577669423624
"325"	23.3060463846442	17.2973443747306
"326"	22.3520198943707	18.8672733652331
"327"	21.2031097250037	17.9067149435144
"328"	20.1679069762888	19.2633795362286
"329"	23.1025268392692	15.3137521950172
"330"	20.544290228643	17.0942575261189
"331"	21.7966547115706	18.7092364252101
"332"	22.7800695217892	20.094800939864
"333"	21.0040565334519	19.1252864103163
"334"	23.2736253173904	18.3772276544498
"335"	22.2144613064273	19.1091972941973
"336"	21.2916067110536	18.6388523493343
"337"	24.0628334026151	17.6411652080434
"338"	21.1857934862177	16.268308132284
"339"	21.9735540491614	19.8912044032894
"340"	22.8591945429729	17.668375908254
"341"	21.5377669767542	18.2087433547948
"342"	20.0380970436877	19.734481931957
"343"	20.4810102606732	18.9776723630365
"344"	21.1396193153001	18.5601573360922
"345"	21.517934170859	17.6362028627167
"346"	22.7727019031261	17.5560922687678
"347"	20.8107727690398	17.6132646736654
"348"	22.3721238404596	19.8319812275022
"349"	21.0559791952957	18.8453169645609
"350"	21.3948593056594	18.3305770907925
"351"	23.3137311079595	18.4216837895719
"352"	23.7349773627147	17.5649444664496
"353"	22.428437691454	18.2056075786305
"354"	20.9511641633078	16.4314176566055
"355"	23.5002910704282	17.9821807967362
"356"	22.1235755729281	18.1035477286444
"357"	21.6398888533381	17.1652178595984
"358"	20.897369671846	16.8054080899328
"359"	20.9139877872687	17.2778074537873
"360"	21.0197057919122	18.0030132082735
"361"	21.114889331594	17.6592710728281
"362"	23.9720096499896	18.3419917399866
"363"	23.7217515856919	17.6267702086709
"364"	21.0391131100544	17.9843298226937
"365"	23.1570387816211	20.604247319453
"366"	21.4055505874061	18.6723551197955
"367"	22.6757489880558	18.1395490779434
"368"	21.3972047432613	16.9755684552962
"369"	20.3340478846567	17.7123623085216
"370"	23.2496816335258	17.1492847095717
"371"	20.4688619718813	19.1346371620315
"372"	22.3565901419437	17.7631435818376
"373"	21.3412220292208	17.422411221429
"374"	24.3136958506017	18.3691935985664
"375"	21.9850298656351	17.4292131529284
"376"	21.2251844911957	18.4637427873273
"377"	21.2818386929015	16.1050217943978
"378"	22.0887222977156	18.2037674294761
"379"	21.5294315756328	17.9190227204719
"380"	20.2696849273175	16.4903304265825
"381"	20.3888300687367	17.9884945574273
"382"	22.2410833972731	16.8503911776743
"383"	22.1532549539077	18.116399182582
"384"	21.4068216884423	18.3473042411842
"385"	21.4055770650205	18.5469328370958
"386"	22.4176018398603	17.4819230599721
"387"	21.5284918116646	19.2951405971014
"388"	21.7080637935396	18.9531495705983
"389"	21.5893864755617	17.9033047107806
"390"	21.7557297606773	18.3941476339909
"391"	22.1448372702457	19.5372304684153
"392"	21.1640944846017	18.3693822662948
"393"	22.9914054279887	16.8723786358703
"394"	21.5483700765037	17.8038473010192
"395"	22.1438131013897	17.7355505820058
"396"	22.0460645562102	17.6098801619718
"397"	21.2383952150941	18.0174142125454
"398"	21.56135892843	17.7088088969691
"399"	22.7350655824547	19.165801566901
"400"	22.6338167378831	20.4320822921356
"401"	16.8709558543106	15.4662004323063
"402"	15.225655543503	15.954666406105
"403"	17.8349371549715	14.0527936497109
"404"	17.2863119934936	15.0385630902029
"405"	17.4684575984317	14.1691176942436
"406"	16.803916455462	15.5571717546638
"407"	18.468421002981	14.8878972912201
"408"	19.8963486219118	14.0423623120556
"409"	18.9761207182118	14.5319267389773
"410"	17.0328108329323	16.0447567182588
"411"	16.9105546460649	15.0033058952457
"412"	16.5124779280489	16.0766453574266
"413"	17.6607072438062	15.558143498739
"414"	15.8043792503681	15.6919675823081
"415"	17.3456564067672	15.65777406544
"416"	16.9357558741656	14.672962488274
"417"	15.6135249969588	14.6954625063123
"418"	17.1481628519452	13.445091089759
"419"	17.8042487804532	16.4702944326477
"420"	16.1787060520376	15.1623344501882
"421"	16.0427675897135	14.7058524017376
"422"	18.6474974628084	15.8561111915665
"423"	18.7125351504717	14.4272837918815
"424"	17.6585878360436	14.8291878663417
"425"	15.7375779048112	14.5939278295236
"426"	17.7601747814421	16.3306100945616
"427"	17.6620782394036	13.6354412946295
"428"	15.9815287691516	16.4310708617949
"429"	17.3125803310992	16.1065932753779
"430"	19.6833341796057	16.2811363393084
"431"	17.8433743444275	15.0183887732332
"432"	19.4336829045595	15.6537825787624
"433"	16.9391593814489	16.3949594783236
"434"	18.0196085305895	15.288547675172
"435"	18.4809285468996	16.021985975727
"436"	17.11053723614	14.6705757050591
"437"	18.6462588248869	12.9419697919156
"438"	16.6857101165162	16.1794030459086
"439"	17.9187293164907	16.0802723711786
"440"	17.9378850837933	16.7112874591114
"441"	19.4891897826219	14.4139776057706
"442"	18.4834269385051	13.5540261164665
"443"	18.5103530632506	14.1846786620661
"444"	15.56660143311	15.1244285095674
"445"	17.9879395071757	14.104007228554
"446"	17.0374918152388	14.4808069050556
"447"	17.338726655802	14.438240248927
"448"	17.5144350449956	14.5902637821092
"449"	15.1663764776103	16.2700248194269
"450"	17.1789009207753	15.5076296593693
"451"	16.3753968119907	14.4519376561006
"452"	17.253704500748	14.9455851485632
"453"	18.3023290820776	14.0251732840697
"454"	16.7638327380004	13.4877142631195
"455"	18.0964072817625	13.6041785121982
"456"	17.0827266733887	14.240148433703
"457"	19.6505657980453	14.735283174834
"458"	17.0365554651514	14.1492615110856
"459"	16.1476379756046	15.2191433905684
"460"	18.1919403224902	14.1015184153601
"461"	18.3836278790832	13.341735874345
"462"	17.1084272273666	14.8615861861797
"463"	18.3519015309029	16.2567034952193
"464"	19.0163860789908	14.4600436077421
"465"	16.5287218666637	14.5072211347326
"466"	19.1253234050796	16.0499916465243
"467"	17.0224673230385	15.8944506931843
"468"	16.4031928433391	15.4330840118565
"469"	17.497602110656	15.0771894723195
"470"	15.9589914672488	15.8217478074049
"471"	16.7756305074638	15.9666144685063
"472"	18.4652913157004	15.2231373116852
"473"	17.4138948255164	16.1071510721717
"474"	17.8980054827062	15.7812621242518
"475"	17.0690305821466	14.1635584459894
"476"	17.4703304681497	15.2921414469351
"477"	17.8578700674617	16.3123104349618
"478"	17.1281347877575	15.0787176989941
"479"	16.7886589628965	16.5930408871102
"480"	18.0483575216229	14.28331846753
"481"	18.0999338329479	16.3217584238086
"482"	19.1955644722033	17.5652873449188
"483"	18.2708115224307	16.3697219333782
"484"	17.5665812741013	16.1550379383069
"485"	16.1034029591293	15.1299466032209
"486"	18.0308041406028	13.5152667877212
"487"	16.8397858386345	14.2373247998846
"488"	18.0846788275074	13.711866311038
"489"	19.5986491931557	14.0684299605073
"490"	16.613566294852	15.2762176963601
"491"	17.492770655635	14.9310051468985
"492"	17.5991457016481	14.5117848597891
"493"	16.4285733555451	13.9940755052556
"494"	16.7338356580149	14.4963205395865
"495"	17.891689732129	16.2997078576593
"496"	17.0030411991066	13.9063241838088
"497"	17.8299612399981	13.7573862291564
"498"	18.3170394251428	14.0397256868582
"499"	17.8025511350349	14.7037723115158
"500"	17.3483800230797	15.7038222155422
"501"	17.7297330234246	15.4289623633187
"502"	18.5924786573487	13.864709506005
"503"	17.5028803419225	13.7205773341415
"504"	17.3674276244408	15.0973405322582
"505"	17.4321088120712	14.3706089076718
"506"	17.8058845410721	16.4547289087471
"507"	18.115193328597	15.9055895795639
"508"	17.5512064803022	14.3758044513254
"509"	16.5548926689249	15.2897646645622
"510"	16.9267071976182	16.3222080401138
"511"	19.6748461173029	14.0033570446455
"512"	17.702063322672	14.2196744149781
"513"	18.7554894138152	14.8757604351621
"514"	18.5660797767282	14.2108831788768
"515"	18.5316593501329	13.5893647954901
"516"	20.5088167874242	14.8961646972461
"517"	17.2307306237379	16.1866243730941
"518"	18.5418975022668	15.0273030104115
"519"	18.0899079994649	14.8256092226162
"520"	16.7827902783231	14.7882756133107
"521"	18.145077169779	14.338513361542
"522"	18.4813660963964	16.5704511463787
"523"	17.5592671571564	16.9149109303999
"524"	17.5177066632972	14.6609813992095
"525"	17.8647002642086	14.2619742829929
"526"	16.3656789617524	14.3858286132901
"527"	17.3522727112721	15.3861856014347
"528"	17.7618254056446	13.6470790617528
"529"	17.3209469043281	15.9829075132305
"530"	18.0779129577301	17.0565422829913
"531"	17.0664486612315	16.1589776483768
"532"	16.4694281371536	14.6058688030067
"533"	17.7429265052987	15.0385290967638
"534"	17.0326790410052	14.8482536483814
"535"	18.9776575367792	15.6237709851136
"536"	14.8606817378763	14.2609829007771
"537"	18.4748053291683	14.7650862934916
"538"	18.3177680843409	14.8541127228069
"539"	15.3472623705123	15.0201773624892
"540"	17.6404150046824	15.3069264270775
"541"	17.8556879895631	14.1600233489744
"542"	17.5455369329716	15.5287175783028
"543"	17.9243663587649	15.8203880737177
"544"	16.2792833563814	15.2353379086523
"545"	18.6638685159075	16.3115394144147
"546"	17.5219361878483	10.9247747503562
"547"	15.897508560522	15.8425089238998
"548"	17.961519718731	15.9464019934984
"549"	17.5484663143055	16.1980633002821
"550"	16.8607965976242	14.4333001399956
"551"	16.3708864743343	13.3566897685278
"552"	17.2269104883736	14.6378771535323
"553"	16.2464700288964	15.8292457874665
"554"	19.1843039932239	14.4612094743044
"555"	17.5593110273704	14.5223757901405
"556"	18.0744686547927	14.3063395767021
"557"	17.364034972509	16.7036066241164
"558"	18.1436000266306	14.6028009118078
"559"	16.4239195220852	13.8944167872544
"560"	17.4243071304434	15.6059565853638
"561"	17.0825796652152	16.5037267318977
"562"	16.9504010198654	16.0155602736832
"563"	17.7639009263978	16.2728475482094
"564"	16.65979823392	13.8779034049413
"565"	16.5214301945928	14.5440212437318
"566"	16.6574255433358	16.1110048061752
"567"	17.7580280350335	14.971647707342
"568"	17.4383649423926	15.4061644729002
"569"	19.3857806385263	14.2952109692024
"570"	18.6322846925183	14.6396765486606
"571"	19.0319620008606	15.2424340147325
"572"	17.7906221920284	16.6167459541963
"573"	16.7957329720644	14.8914628405513
"574"	16.3237058934159	14.929139513812
"575"	16.338810969632	14.3442152634672
"576"	15.9195220161973	15.9216623575517
"577"	15.4555737182099	14.294993392743
"578"	17.7292424385275	15.8713440309755
"579"	17.8196388467721	15.369133966946
"580"	17.2558049356005	13.8386002157266
"581"	18.3794489478791	12.8216397990752
"582"	15.9210925292263	15.2306609355738
"583"	16.9428385162468	14.3103476230876
"584"	17.2506080274521	15.4499459889714
"585"	16.8558419196581	15.9334454825724
"586"	17.5550831188912	13.8868942715235
"587"	16.0794712491953	14.9271032921884
"588"	17.7802317003953	15.2373579609817
"589"	16.5636762174183	16.3451198878553
"590"	17.1397608679288	15.7808585365506
"591"	17.066199778323	16.0414324369111
"592"	18.030705988034	15.4272575645925
"593"	18.13797521317	14.3689756646638
"594"	20.3327784400029	13.9070217892931
"595"	17.8445229016599	15.1800986861974
"596"	18.1553357350966	14.7039567301566
"597"	15.8201952981976	15.6093618269619
"598"	17.1645290972706	14.1765233119664
"599"	17.3293515670862	15.5931487866
"600"	15.9932161310992	15.6151027137052
